name,patterns,N,k,max_abs_nonzero,empirical_k_nc,argmax_m,argmax_symbolic
K4_1_11_011_111,1 11 011 111,32768,8,0.43140948561596215,No,1,(1/32768) * (4176 + 2570*zeta^1 + 322*zeta^2 + 2088*zeta^3 + 1285*zeta^4 + 8352*zeta^5 + 5140*zeta^6 + 8835*zeta^7)
K4_001_010_100_111,001 010 100 111,32768,2,0.66668701171875,No,1,(1/32768) * (5461 + 27307*zeta^1)
K4_001_010_100_111,001 010 100 111,32768,3,0.3690306270036713,No,1,(1/32768) * (2925 + 15799*zeta^1 + 14044*zeta^2)
K4_001_010_100_111,001 010 100 111,32768,4,0.0007336923388776549,Yes,51,(1/32768) * (8523 + 7844*zeta^1 + 8540*zeta^2 + 7861*zeta^3)
K4_001_010_100_111,001 010 100 111,32768,5,0.26248256209108517,No,1,(1/32768) * (2643 + 13610*zeta^1 + 660*zeta^2 + 2378*zeta^3 + 13477*zeta^4)
K4_001_010_100_111,001 010 100 111,32768,6,0.43897398895649553,No,1,(1/32768) * (2600 + 13588*zeta^1 + 650*zeta^2 + 325*zeta^3 + 2211*zeta^4 + 13394*zeta^5)
K4_001_010_100_111,001 010 100 111,32768,7,0.560173911569385,No,1,(1/32768) * (2580 + 13578*zeta^1 + 645*zeta^2 + 323*zeta^3 + 162*zeta^4 + 2128*zeta^5 + 13352*zeta^6)
K4_001_010_100_111,001 010 100 111,32768,8,0.6463383993728778,No,1,(1/32768) * (2570 + 13573*zeta^1 + 643*zeta^2 + 322*zeta^3 + 160*zeta^4 + 80*zeta^5 + 2088*zeta^6 + 13332*zeta^7)
K4_001_011_100_110,001 011 100 110,32768,2,1.0,No,2,(1/32768) * (32768*zeta^1)
K4_001_011_100_110,001 011 100 110,32768,3,0.3125457774846109,No,2,(1/32768) * (4095 + 14336*zeta^1 + 14337*zeta^2)
K4_001_011_100_110,001 011 100 110,32768,4,0.000671386718749954,Yes,55,(1/32768) * (8203 + 8192*zeta^1 + 8181*zeta^2 + 8192*zeta^3)
K4_001_011_100_110,001 011 100 110,32768,5,0.20230945620641952,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^3 + 8192*zeta^4)
K4_001_011_100_110,001 011 100 110,32768,6,0.37504577729839617,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^4 + 8192*zeta^5)
K4_001_011_100_110,001 011 100 110,32768,7,0.5061519766928481,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^5 + 8192*zeta^6)
K4_001_011_100_110,001 011 100 110,32768,8,0.6035839089428924,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^6 + 8192*zeta^7)
